2020-07-27,11310040328588,10000,2020-07-27,202007,14,11,34,1,0,准星,1,111071522,111000000,2.0,2.0,0,欧珀,PBBT00,0,0,0,,,,0.0,1.0,,,1,0,0,2,0.0,,,2.0,1.0,,,0.0,53.0,,,72.0,1.0,,,2.0,1.0,,,2.0,1.0,,,0.0,1.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,50.0,0.0,0.0,,,,,,,,,,,,,,1,0.0,0.0,5.0,5.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-01,1
2020-07-27,23310038572635,10000,2020-07-27,202007,12,11,30,0,0,准星,1,123058569,123000000,2.0,1.0,0,华为,MAR-AL00,0,0,0,,,,,,2.0,0.0,0,2,1,0,,2.0,2.0,,,0.0,0.0,,,44.0,99.0,,,2.0,2.0,,,2.0,2.0,,,,1.0,,,0.0,1.0,,,0.0,0.0,,,,,,,,,2.0,0.0,0.0,,,,,,,100.0,0.0,0.0,,,,,,,,,,period3,,,,,,,1,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,2019-08-16,1
2020-07-27,20310031475657,10000,2020-07-27,202007,28,11,30,1,0,Z,0,120063465,120000000,5.0,3.0,0,HTC,T328w,0,0,0,2.0,1.0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10240.0,200.0,58.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-17,1
2020-07-27,11310036154775,10000,2020-07-27,202007,23,12,41,0,0,准星,1,111012693,111000000,3.0,2.0,0,欧珀,OPPO R11,0,0,0,,,,,,1.0,0.0,0,1,0,0,,1.0,,,,0.0,,,,13.0,,,,1.0,,,,1.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,1.0,0.0,0.0,,,,,,,100.0,0.0,0.0,,,,,,,,,,,,,,,,,0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-28,1
2020-07-27,15310001384819,10000,2020-07-27,202007,122,11,55,1,0,Z,0,115000039,115000000,1.0,3.0,0,苹果,iPhone 6 A1589,0,0,0,,,,,,2.0,1.0,0,4,0,0,,3.0,,,,1.0,,,,76.0,,,,4.0,,,,4.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,4.0,0.0,0.0,,,,,,,100.0,0.0,0.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-06-21,0
2020-07-27,11310017624741,10000,2020-07-27,202007,72,11,30,0,0,一星,1,111062602,111000000,1.0,1.0,0,小米科技,HMK20ProM1903F11A,0,0,0,,,,21.0,5.0,17.0,6.0,17,17,14,13,21.0,18.0,21.0,11.0,5.0,7.0,1.0,3.0,1681.0,2304.0,1217.0,699.0,26.0,25.0,22.0,14.0,21.0,20.0,16.0,13.0,,4.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,14.0,1.0,0.0,12.0,1.0,0.0,8.0,0.0,0.0,53.8462,3.8462,0.0,48.0,4.0,0.0,57.1429,0.0,0.0,,,,,,15729.0,period4,,,,,,,1,6236.0,100.0,18.0,18.0,18.0,0.0,4.0,3.6,0.0,15.0,0.0,10.0,2014-08-17,Z
2020-07-27,23310036607751,10000,2020-07-27,202007,24,11,58,0,0,准星,1,123013061,123000000,4.0,3.0,0,华为,MHA-AL00,0,0,0,,,,,,1.0,0.0,0,1,0,0,,1.0,,,,0.0,,,,14.0,,,,1.0,,,,1.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,1.0,0.0,0.0,,,,,,,100.0,0.0,0.0,,,,,,,,,,,,,,,,,0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-15,1
2020-07-27,20310030829774,10000,2020-07-27,202007,30,11,53,0,0,一星,1,120016916,120000000,2.0,1.0,0,苹果,iPhone 5S A1530,0,0,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-08,1
2020-07-27,26310007744792,10000,2020-07-27,202007,98,12,47,0,0,一星,0,126000072,126000000,1.0,1.0,0,欧珀,PADT00,0,0,0,,,,2.0,0.0,2.0,0.0,3,4,4,2,7.0,4.0,8.0,3.0,0.0,0.0,0.0,0.0,454.0,1028.0,1201.0,93.0,7.0,4.0,8.0,3.0,2.0,1.0,5.0,1.0,4.0,2.0,3.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,4.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,57.1429,0.0,0.0,25.0,50.0,0.0,100.0,0.0,0.0,,,,,,,period3,,,,,,,1,100.0,30.0,18.0,18.0,18.0,2.4,6.4,4.4,0.0,0.0,20.0,53.33,2012-06-05,0
2020-07-27,11310041534582,10000,2020-07-27,202007,10,12,20,0,0,一星,1,111063289,111000000,2.0,1.0,1,步步高,V1911A,0,0,0,,,,,,,,0,0,2,1,,,0.0,0.0,,,2.0,1.0,,,2187.0,608.0,,,2.0,1.0,,,1.0,1.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,0.0,1.0,1.0,,,,,,,0.0,100.0,100.0,,,,,,,,,,,,,,1,30720.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,34.0,33.0,0.0,0.0,2019-10-01,1
